country,isic_code,measure,reporting_year,currency,power_code,value,prtr_system,value_usd,aggregate
CAN,26,Current prices,2015,CAD,Millions,6298.0,NPRI,5038.400000000001,1
CAN,27,Current prices,2015,CAD,Millions,3700.0,NPRI,2960.0,1
CAN,J,Current prices,2015,CAD,Millions,83803.0,NPRI,67042.40000000001,8
CAN,K,Current prices,2015,CAD,Millions,137754.0,NPRI,110203.20000000001,3
CAN,28,Current prices,2015,CAD,Millions,14849.0,NPRI,11879.2,1
CAN,29_30,Current prices,2015,CAD,Millions,32030.0,NPRI,25624.0,2
CAN,L,Current prices,2015,CAD,Millions,225170.0,NPRI,180136.0,1
CAN,M,Current prices,2015,CAD,Millions,82278.0,NPRI,65822.40000000001,11
CAN,31_33,Current prices,2015,CAD,Millions,9100.0,NPRI,7280.0,3
CAN,N,Current prices,2015,CAD,Millions,61304.0,NPRI,49043.200000000004,6
CAN,O,Current prices,2015,CAD,Millions,132613.0,NPRI,106090.40000000001,1
CAN,P,Current prices,2015,CAD,Millions,103148.0,NPRI,82518.40000000001,1
CAN,Q,Current prices,2015,CAD,Millions,138543.0,NPRI,110834.40000000001,3
CAN,R,Current prices,2015,CAD,Millions,14017.0,NPRI,11213.6,4
CAN,S,Current prices,2015,CAD,Millions,21400.0,NPRI,17120.0,2
CAN,T,Current prices,2015,CAD,Millions,3278.0,NPRI,2622.4,1
CAN,37,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,75,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,91,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,33,Current prices,2015,CAD,Millions,5635.0,NPRI,4508.0,1
CAN,98,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,95,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,15,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,39,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,U,Current prices,2015,CAD,Millions,0.0,NPRI,0.0,1
CAN,TOT,Current prices,2016,CAD,Millions,1886103.0,NPRI,1508882.4000000001,99
CAN,A,Current prices,2016,CAD,Millions,37720.0,NPRI,30176.0,3
CAN,10_12,Current prices,2016,CAD,Millions,32540.0,NPRI,26032.0,3
CAN,5,Current prices,2016,CAD,Millions,2550.0,NPRI,2040.0,1
CAN,1,Current prices,2016,CAD,Millions,28756.0,NPRI,23004.800000000003,1
CAN,36,Current prices,2016,CAD,Millions,3668.0,NPRI,2934.4,1
CAN,41,Current prices,2016,CAD,Millions,70008.0,NPRI,56006.4,1
CAN,45,Current prices,2016,CAD,Millions,40430.0,NPRI,32344.0,1
CAN,49,Current prices,2016,CAD,Millions,47905.0,NPRI,38324.0,1
CAN,55,Current prices,2016,CAD,Millions,12419.0,NPRI,9935.2,1
CAN,58_60,Current prices,2016,CAD,Millions,18783.0,NPRI,15026.400000000001,3
CAN,68A,Current prices,2016,CAD,Millions,156652.0,NPRI,125321.6,1
CAN,69_71,Current prices,2016,CAD,Millions,63733.0,NPRI,50986.4,3
CAN,77,Current prices,2016,CAD,Millions,12793.0,NPRI,10234.400000000001,1
CAN,64,Current prices,2016,CAD,Millions,104809.0,NPRI,83847.20000000001,1
CAN,86,Current prices,2016,CAD,Millions,108138.0,NPRI,86510.40000000001,1
CAN,90_92,Current prices,2016,CAD,Millions,9306.0,NPRI,7444.8,3
CAN,94,Current prices,2016,CAD,Millions,13187.0,NPRI,10549.6,1
CAN,97,Current prices,2016,CAD,Millions,3322.0,NPRI,2657.6000000000004,1
CAN,10,Current prices,2016,CAD,Millions,25422.0,NPRI,20337.600000000002,1
CAN,13,Current prices,2016,CAD,Millions,1234.0,NPRI,987.2,1
CAN,16,Current prices,2016,CAD,Millions,9990.0,NPRI,7992.0,1
CAN,22,Current prices,2016,CAD,Millions,10347.0,NPRI,8277.6,1
CAN,24,Current prices,2016,CAD,Millions,11131.0,NPRI,8904.800000000001,1
CAN,29,Current prices,2016,CAD,Millions,20220.0,NPRI,16176.0,1
CAN,31_32,Current prices,2016,CAD,Millions,9864.0,NPRI,7891.200000000001,2
CAN,58,Current prices,2016,CAD,Millions,10248.0,NPRI,8198.4,1
CAN,62,Current prices,2016,CAD,Millions,28924.0,NPRI,23139.2,1
CAN,69_70,Current prices,2016,CAD,Millions,40737.0,NPRI,32589.600000000002,2
CAN,73,Current prices,2016,CAD,Millions,5349.0,NPRI,4279.2,1
CAN,80,Current prices,2016,CAD,Millions,4948.0,NPRI,3958.4,1
CAN,87,Current prices,2016,CAD,Millions,20675.0,NPRI,16540.0,1
CAN,90,Current prices,2016,CAD,Millions,6725.0,NPRI,5380.0,1
CAN,31,Current prices,2016,CAD,Millions,5001.0,NPRI,4000.8,1
CAN,59,Current prices,2016,CAD,Millions,4059.0,NPRI,3247.2000000000003,1
CAN,69,Current prices,2016,CAD,Millions,27485.0,NPRI,21988.0,1
CAN,74,Current prices,2016,CAD,Millions,9260.0,NPRI,7408.0,1
CAN,70,Current prices,2016,CAD,Millions,13252.0,NPRI,10601.6,1
CAN,60,Current prices,2016,CAD,Millions,4477.0,NPRI,3581.6000000000004,1
CAN,32,Current prices,2016,CAD,Millions,4863.0,NPRI,3890.4,1
CAN,88,Current prices,2016,CAD,Millions,14959.0,NPRI,11967.2,1
CAN,81,Current prices,2016,CAD,Millions,9964.0,NPRI,7971.200000000001,1
CAN,74_75,Current prices,2016,CAD,Millions,9260.0,NPRI,7408.0,2
CAN,71,Current prices,2016,CAD,Millions,22996.0,NPRI,18396.8,1
CAN,63,Current prices,2016,CAD,Millions,6443.0,NPRI,5154.400000000001,1
CAN,59_60,Current prices,2016,CAD,Millions,8535.0,NPRI,6828.0,2
CAN,38,Current prices,2016,CAD,Millions,6385.0,NPRI,5108.0,1
CAN,30,Current prices,2016,CAD,Millions,12313.0,NPRI,9850.400000000001,1
CAN,25,Current prices,2016,CAD,Millions,15273.0,NPRI,12218.400000000001,1
CAN,23,Current prices,2016,CAD,Millions,7350.0,NPRI,5880.0,1
CAN,17,Current prices,2016,CAD,Millions,8607.0,NPRI,6885.6,1
CAN,14,Current prices,2016,CAD,Millions,1162.0,NPRI,929.6,1
CAN,11,Current prices,2016,CAD,Millions,5798.0,NPRI,4638.400000000001,1
CAN,93,Current prices,2016,CAD,Millions,5371.0,NPRI,4296.8,1
CAN,87_88,Current prices,2016,CAD,Millions,35634.0,NPRI,28507.2,2
CAN,65,Current prices,2016,CAD,Millions,19629.0,NPRI,15703.2,1
CAN,78,Current prices,2016,CAD,Millions,8194.0,NPRI,6555.200000000001,1
CAN,72,Current prices,2016,CAD,Millions,5735.0,NPRI,4588.0,1
CAN,61,Current prices,2016,CAD,Millions,34043.0,NPRI,27234.4,1
CAN,56,Current prices,2016,CAD,Millions,31538.0,NPRI,25230.4,1
CAN,50,Current prices,2016,CAD,Millions,1752.0,NPRI,1401.6000000000001,1
CAN,46,Current prices,2016,CAD,Millions,89740.0,NPRI,71792.0,1
CAN,42,Current prices,2016,CAD,Millions,49394.0,NPRI,39515.200000000004,1
CAN,37_39,Current prices,2016,CAD,Millions,6385.0,NPRI,5108.0,3
CAN,2,Current prices,2016,CAD,Millions,6936.0,NPRI,5548.8,1
CAN,6,Current prices,2016,CAD,Millions,41614.0,NPRI,33291.200000000004,1
CAN,13_15,Current prices,2016,CAD,Millions,2395.0,NPRI,1916.0,3
CAN,B,Current prices,2016,CAD,Millions,76103.0,NPRI,60882.4,5
CAN,C,Current prices,2016,CAD,Millions,201095.0,NPRI,160876.0,26
CAN,16_18,Current prices,2016,CAD,Millions,22973.0,NPRI,18378.4,3
CAN,7,Current prices,2016,CAD,Millions,13933.0,NPRI,11146.400000000001,1
CAN,3,Current prices,2016,CAD,Millions,2028.0,NPRI,1622.4,1
CAN,43,Current prices,2016,CAD,Millions,24617.0,NPRI,19693.600000000002,1
CAN,47,Current prices,2016,CAD,Millions,81986.0,NPRI,65588.8,1
CAN,51,Current prices,2016,CAD,Millions,9375.0,NPRI,7500.0,1
CAN,62_63,Current prices,2016,CAD,Millions,35366.0,NPRI,28292.800000000003,2
CAN,73_75,Current prices,2016,CAD,Millions,14609.0,NPRI,11687.2,3
CAN,79,Current prices,2016,CAD,Millions,2955.0,NPRI,2364.0,1
CAN,66,Current prices,2016,CAD,Millions,12802.0,NPRI,10241.6,1
CAN,96,Current prices,2016,CAD,Millions,8382.0,NPRI,6705.6,1
CAN,12,Current prices,2016,CAD,Millions,1320.0,NPRI,1056.0,1
CAN,18,Current prices,2016,CAD,Millions,4375.0,NPRI,3500.0,1
CAN,82,Current prices,2016,CAD,Millions,22959.0,NPRI,18367.2,1
CAN,92,Current prices,2016,CAD,Millions,2581.0,NPRI,2064.8,1
CAN,80_82,Current prices,2016,CAD,Millions,37872.0,NPRI,30297.600000000002,3
CAN,52,Current prices,2016,CAD,Millions,20209.0,NPRI,16167.2,1
CAN,8,Current prices,2016,CAD,Millions,6421.0,NPRI,5136.8,1
CAN,19,Current prices,2016,CAD,Millions,11887.0,NPRI,9509.6,1
CAN,D,Current prices,2016,CAD,Millions,40585.0,NPRI,32468.0,1
CAN,E,Current prices,2016,CAD,Millions,10053.0,NPRI,8042.400000000001,4
CAN,20,Current prices,2016,CAD,Millions,14921.0,NPRI,11936.800000000001,1
CAN,9,Current prices,2016,CAD,Millions,11585.0,NPRI,9268.0,1
CAN,53,Current prices,2016,CAD,Millions,7753.0,NPRI,6202.400000000001,1
CAN,21,Current prices,2016,CAD,Millions,5447.0,NPRI,4357.6,1
CAN,F,Current prices,2016,CAD,Millions,144018.0,NPRI,115214.40000000001,3
CAN,G,Current prices,2016,CAD,Millions,212155.0,NPRI,169724.0,3
CAN,22_23,Current prices,2016,CAD,Millions,17697.0,NPRI,14157.6,2
CAN,24_25,Current prices,2016,CAD,Millions,26404.0,NPRI,21123.2,2
CAN,H,Current prices,2016,CAD,Millions,86994.0,NPRI,69595.2,5
CAN,I,Current prices,2016,CAD,Millions,43957.0,NPRI,35165.6,2
CAN,26,Current prices,2016,CAD,Millions,6242.0,NPRI,4993.6,1
CAN,27,Current prices,2016,CAD,Millions,3980.0,NPRI,3184.0,1
CAN,J,Current prices,2016,CAD,Millions,88192.0,NPRI,70553.6,8
CAN,K,Current prices,2016,CAD,Millions,137240.0,NPRI,109792.0,3
CAN,28,Current prices,2016,CAD,Millions,14210.0,NPRI,11368.0,1
CAN,29_30,Current prices,2016,CAD,Millions,32534.0,NPRI,26027.2,2
CAN,L,Current prices,2016,CAD,Millions,236223.0,NPRI,188978.40000000002,1
CAN,M,Current prices,2016,CAD,Millions,84077.0,NPRI,67261.6,11
CAN,31_33,Current prices,2016,CAD,Millions,9864.0,NPRI,7891.200000000001,3
CAN,N,Current prices,2016,CAD,Millions,61813.0,NPRI,49450.4,6
CAN,O,Current prices,2016,CAD,Millions,136100.0,NPRI,108880.0,1
CAN,P,Current prices,2016,CAD,Millions,106437.0,NPRI,85149.6,1
CAN,Q,Current prices,2016,CAD,Millions,143772.0,NPRI,115017.6,3
CAN,R,Current prices,2016,CAD,Millions,14677.0,NPRI,11741.6,4
CAN,S,Current prices,2016,CAD,Millions,21569.0,NPRI,17255.2,2
CAN,T,Current prices,2016,CAD,Millions,3322.0,NPRI,2657.6000000000004,1
CAN,37,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,75,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,91,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,33,Current prices,2016,CAD,Millions,5635.0,NPRI,4508.0,1
CAN,98,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,95,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,15,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,39,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,U,Current prices,2016,CAD,Millions,0.0,NPRI,0.0,1
CAN,TOT,Current prices,2017,CAD,Millions,1991534.0,NPRI,1593227.2000000002,99
CAN,A,Current prices,2017,CAD,Millions,40458.0,NPRI,32366.4,3
CAN,10_12,Current prices,2017,CAD,Millions,34414.0,NPRI,27531.2,3
CAN,5,Current prices,2017,CAD,Millions,4343.0,NPRI,3474.4,1
CAN,1,Current prices,2017,CAD,Millions,30510.0,NPRI,24408.0,1
CAN,36,Current prices,2017,CAD,Millions,3744.0,NPRI,2995.2000000000003,1
CAN,41,Current prices,2017,CAD,Millions,74363.0,NPRI,59490.4,1
CAN,45,Current prices,2017,CAD,Millions,43188.0,NPRI,34550.4,1
CAN,49,Current prices,2017,CAD,Millions,50288.0,NPRI,40230.4,1
CAN,55,Current prices,2017,CAD,Millions,12947.0,NPRI,10357.6,1
CAN,58_60,Current prices,2017,CAD,Millions,19371.0,NPRI,15496.800000000001,3
CAN,68A,Current prices,2017,CAD,Millions,162099.0,NPRI,129679.20000000001,1
CAN,69_71,Current prices,2017,CAD,Millions,66406.0,NPRI,53124.8,3
CAN,77,Current prices,2017,CAD,Millions,13304.0,NPRI,10643.2,1
CAN,64,Current prices,2017,CAD,Millions,107807.0,NPRI,86245.6,1
CAN,86,Current prices,2017,CAD,Millions,111548.0,NPRI,89238.40000000001,1
CAN,90_92,Current prices,2017,CAD,Millions,9766.0,NPRI,7812.8,3
CAN,94,Current prices,2017,CAD,Millions,13785.0,NPRI,11028.0,1
CAN,97,Current prices,2017,CAD,Millions,3369.0,NPRI,2695.2000000000003,1
CAN,10,Current prices,2017,CAD,Millions,27250.0,NPRI,21800.0,1
CAN,13,Current prices,2017,CAD,Millions,1239.0,NPRI,991.2,1
CAN,16,Current prices,2017,CAD,Millions,11122.0,NPRI,8897.6,1
CAN,22,Current prices,2017,CAD,Millions,10678.0,NPRI,8542.4,1
CAN,24,Current prices,2017,CAD,Millions,12462.0,NPRI,9969.6,1
CAN,29,Current prices,2017,CAD,Millions,18763.0,NPRI,15010.400000000001,1
CAN,31_32,Current prices,2017,CAD,Millions,10037.0,NPRI,8029.6,2
CAN,58,Current prices,2017,CAD,Millions,10543.0,NPRI,8434.4,1
CAN,62,Current prices,2017,CAD,Millions,31768.0,NPRI,25414.4,1
CAN,69_70,Current prices,2017,CAD,Millions,42657.0,NPRI,34125.6,2
CAN,73,Current prices,2017,CAD,Millions,5808.0,NPRI,4646.400000000001,1
CAN,80,Current prices,2017,CAD,Millions,5069.0,NPRI,4055.2000000000003,1
CAN,87,Current prices,2017,CAD,Millions,21326.0,NPRI,17060.8,1
CAN,90,Current prices,2017,CAD,Millions,7053.0,NPRI,5642.400000000001,1
CAN,31,Current prices,2017,CAD,Millions,5058.0,NPRI,4046.4,1
CAN,59,Current prices,2017,CAD,Millions,4413.0,NPRI,3530.4,1
CAN,69,Current prices,2017,CAD,Millions,28679.0,NPRI,22943.2,1
CAN,74,Current prices,2017,CAD,Millions,9865.0,NPRI,7892.0,1
CAN,70,Current prices,2017,CAD,Millions,13978.0,NPRI,11182.400000000001,1
CAN,60,Current prices,2017,CAD,Millions,4415.0,NPRI,3532.0,1
CAN,32,Current prices,2017,CAD,Millions,4979.0,NPRI,3983.2000000000003,1
CAN,88,Current prices,2017,CAD,Millions,15486.0,NPRI,12388.800000000001,1
CAN,81,Current prices,2017,CAD,Millions,10433.0,NPRI,8346.4,1
CAN,74_75,Current prices,2017,CAD,Millions,9865.0,NPRI,7892.0,2
CAN,71,Current prices,2017,CAD,Millions,23749.0,NPRI,18999.2,1
CAN,63,Current prices,2017,CAD,Millions,6468.0,NPRI,5174.400000000001,1
CAN,59_60,Current prices,2017,CAD,Millions,8828.0,NPRI,7062.400000000001,2
CAN,38,Current prices,2017,CAD,Millions,6723.0,NPRI,5378.400000000001,1
CAN,30,Current prices,2017,CAD,Millions,12554.0,NPRI,10043.2,1
CAN,25,Current prices,2017,CAD,Millions,15268.0,NPRI,12214.400000000001,1
CAN,23,Current prices,2017,CAD,Millions,7878.0,NPRI,6302.400000000001,1
CAN,17,Current prices,2017,CAD,Millions,8837.0,NPRI,7069.6,1
CAN,14,Current prices,2017,CAD,Millions,1217.0,NPRI,973.6,1
CAN,11,Current prices,2017,CAD,Millions,5818.0,NPRI,4654.400000000001,1
CAN,93,Current prices,2017,CAD,Millions,5839.0,NPRI,4671.2,1
CAN,87_88,Current prices,2017,CAD,Millions,36812.0,NPRI,29449.600000000002,2
CAN,65,Current prices,2017,CAD,Millions,22642.0,NPRI,18113.600000000002,1
CAN,78,Current prices,2017,CAD,Millions,8484.0,NPRI,6787.200000000001,1
CAN,72,Current prices,2017,CAD,Millions,6017.0,NPRI,4813.6,1
CAN,61,Current prices,2017,CAD,Millions,36166.0,NPRI,28932.800000000003,1
CAN,56,Current prices,2017,CAD,Millions,33043.0,NPRI,26434.4,1
CAN,50,Current prices,2017,CAD,Millions,1787.0,NPRI,1429.6000000000001,1
CAN,46,Current prices,2017,CAD,Millions,94646.0,NPRI,75716.8,1
CAN,42,Current prices,2017,CAD,Millions,51248.0,NPRI,40998.4,1
CAN,37_39,Current prices,2017,CAD,Millions,6723.0,NPRI,5378.400000000001,3
CAN,2,Current prices,2017,CAD,Millions,7544.0,NPRI,6035.200000000001,1
CAN,6,Current prices,2017,CAD,Millions,62707.0,NPRI,50165.600000000006,1
CAN,13_15,Current prices,2017,CAD,Millions,2456.0,NPRI,1964.8000000000002,3
CAN,B,Current prices,2017,CAD,Millions,104850.0,NPRI,83880.0,5
CAN,C,Current prices,2017,CAD,Millions,207312.0,NPRI,165849.6,26
CAN,16_18,Current prices,2017,CAD,Millions,24414.0,NPRI,19531.2,3
CAN,7,Current prices,2017,CAD,Millions,15925.0,NPRI,12740.0,1
CAN,3,Current prices,2017,CAD,Millions,2405.0,NPRI,1924.0,1
CAN,43,Current prices,2017,CAD,Millions,25655.0,NPRI,20524.0,1
CAN,47,Current prices,2017,CAD,Millions,84793.0,NPRI,67834.40000000001,1
CAN,51,Current prices,2017,CAD,Millions,10303.0,NPRI,8242.4,1
CAN,62_63,Current prices,2017,CAD,Millions,38236.0,NPRI,30588.800000000003,2
CAN,73_75,Current prices,2017,CAD,Millions,15674.0,NPRI,12539.2,3
CAN,79,Current prices,2017,CAD,Millions,2981.0,NPRI,2384.8,1
CAN,66,Current prices,2017,CAD,Millions,13655.0,NPRI,10924.0,1
CAN,96,Current prices,2017,CAD,Millions,8857.0,NPRI,7085.6,1
CAN,12,Current prices,2017,CAD,Millions,1345.0,NPRI,1076.0,1
CAN,18,Current prices,2017,CAD,Millions,4455.0,NPRI,3564.0,1
CAN,82,Current prices,2017,CAD,Millions,22588.0,NPRI,18070.4,1
CAN,92,Current prices,2017,CAD,Millions,2713.0,NPRI,2170.4,1
CAN,80_82,Current prices,2017,CAD,Millions,38090.0,NPRI,30472.0,3
CAN,52,Current prices,2017,CAD,Millions,21856.0,NPRI,17484.8,1
CAN,8,Current prices,2017,CAD,Millions,7959.0,NPRI,6367.200000000001,1
CAN,19,Current prices,2017,CAD,Millions,11282.0,NPRI,9025.6,1
CAN,D,Current prices,2017,CAD,Millions,40453.0,NPRI,32362.4,1
CAN,E,Current prices,2017,CAD,Millions,10468.0,NPRI,8374.4,4
CAN,20,Current prices,2017,CAD,Millions,15454.0,NPRI,12363.2,1
CAN,9,Current prices,2017,CAD,Millions,13916.0,NPRI,11132.800000000001,1
CAN,53,Current prices,2017,CAD,Millions,8352.0,NPRI,6681.6,1
CAN,21,Current prices,2017,CAD,Millions,5292.0,NPRI,4233.6,1
CAN,F,Current prices,2017,CAD,Millions,151266.0,NPRI,121012.8,3
CAN,G,Current prices,2017,CAD,Millions,222626.0,NPRI,178100.80000000002,3
CAN,22_23,Current prices,2017,CAD,Millions,18556.0,NPRI,14844.800000000001,2
CAN,24_25,Current prices,2017,CAD,Millions,27729.0,NPRI,22183.2,2
CAN,H,Current prices,2017,CAD,Millions,92585.0,NPRI,74068.0,5
CAN,I,Current prices,2017,CAD,Millions,45990.0,NPRI,36792.0,2
CAN,26,Current prices,2017,CAD,Millions,6536.0,NPRI,5228.8,1
CAN,27,Current prices,2017,CAD,Millions,4061.0,NPRI,3248.8,1
CAN,J,Current prices,2017,CAD,Millions,93773.0,NPRI,75018.40000000001,8
CAN,K,Current prices,2017,CAD,Millions,144104.0,NPRI,115283.20000000001,3
CAN,28,Current prices,2017,CAD,Millions,15764.0,NPRI,12611.2,1
CAN,29_30,Current prices,2017,CAD,Millions,31317.0,NPRI,25053.600000000002,2
CAN,L,Current prices,2017,CAD,Millions,244645.0,NPRI,195716.0,1
CAN,M,Current prices,2017,CAD,Millions,88097.0,NPRI,70477.6,11
CAN,31_33,Current prices,2017,CAD,Millions,10037.0,NPRI,8029.6,3
CAN,N,Current prices,2017,CAD,Millions,62860.0,NPRI,50288.0,6
CAN,O,Current prices,2017,CAD,Millions,143039.0,NPRI,114431.20000000001,1
CAN,P,Current prices,2017,CAD,Millions,109030.0,NPRI,87224.0,1
CAN,Q,Current prices,2017,CAD,Millions,148359.0,NPRI,118687.20000000001,3
CAN,R,Current prices,2017,CAD,Millions,15605.0,NPRI,12484.0,4
CAN,S,Current prices,2017,CAD,Millions,22643.0,NPRI,18114.4,2
CAN,T,Current prices,2017,CAD,Millions,3369.0,NPRI,2695.2000000000003,1
CAN,37,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,75,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,91,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,33,Current prices,2017,CAD,Millions,5635.0,NPRI,4508.0,1
CAN,98,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,95,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,15,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,39,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,U,Current prices,2017,CAD,Millions,0.0,NPRI,0.0,1
CAN,TOT,Current prices,2018,CAD,Millions,2083379.0,NPRI,1666703.2000000002,99
CAN,A,Current prices,2018,CAD,Millions,38004.0,NPRI,30403.2,3
CAN,10_12,Current prices,2018,CAD,Millions,34395.0,NPRI,27516.0,3
CAN,5,Current prices,2018,CAD,Millions,4393.0,NPRI,3514.4,1
CAN,1,Current prices,2018,CAD,Millions,27570.0,NPRI,22056.0,1
CAN,36,Current prices,2018,CAD,Millions,3804.0,NPRI,3043.2000000000003,1
CAN,41,Current prices,2018,CAD,Millions,79506.0,NPRI,63604.8,1
CAN,45,Current prices,2018,CAD,Millions,44410.0,NPRI,35528.0,1
CAN,49,Current prices,2018,CAD,Millions,53329.0,NPRI,42663.200000000004,1
CAN,55,Current prices,2018,CAD,Millions,13669.0,NPRI,10935.2,1
CAN,58_60,Current prices,2018,CAD,Millions,20739.0,NPRI,16591.2,3
CAN,68A,Current prices,2018,CAD,Millions,169786.0,NPRI,135828.80000000002,1
CAN,69_71,Current prices,2018,CAD,Millions,69293.0,NPRI,55434.4,3
CAN,77,Current prices,2018,CAD,Millions,14168.0,NPRI,11334.400000000001,1
CAN,64,Current prices,2018,CAD,Millions,109813.0,NPRI,87850.40000000001,1
CAN,86,Current prices,2018,CAD,Millions,116562.0,NPRI,93249.6,1
CAN,90_92,Current prices,2018,CAD,Millions,10123.0,NPRI,8098.400000000001,3
CAN,94,Current prices,2018,CAD,Millions,14251.0,NPRI,11400.800000000001,1
CAN,97,Current prices,2018,CAD,Millions,3467.0,NPRI,2773.6000000000004,1
CAN,10,Current prices,2018,CAD,Millions,27184.0,NPRI,21747.2,1
CAN,13,Current prices,2018,CAD,Millions,1338.0,NPRI,1070.4,1
CAN,16,Current prices,2018,CAD,Millions,11862.0,NPRI,9489.6,1
CAN,22,Current prices,2018,CAD,Millions,10980.0,NPRI,8784.0,1
CAN,24,Current prices,2018,CAD,Millions,12830.0,NPRI,10264.0,1
CAN,29,Current prices,2018,CAD,Millions,18155.0,NPRI,14524.0,1
CAN,31_32,Current prices,2018,CAD,Millions,10600.0,NPRI,8480.0,2
CAN,58,Current prices,2018,CAD,Millions,11408.0,NPRI,9126.4,1
CAN,62,Current prices,2018,CAD,Millions,34303.0,NPRI,27442.4,1
CAN,69_70,Current prices,2018,CAD,Millions,44602.0,NPRI,35681.6,2
CAN,73,Current prices,2018,CAD,Millions,5967.0,NPRI,4773.6,1
CAN,80,Current prices,2018,CAD,Millions,5397.0,NPRI,4317.6,1
CAN,87,Current prices,2018,CAD,Millions,22357.0,NPRI,17885.600000000002,1
CAN,90,Current prices,2018,CAD,Millions,7254.0,NPRI,5803.200000000001,1
CAN,31,Current prices,2018,CAD,Millions,5334.0,NPRI,4267.2,1
CAN,59,Current prices,2018,CAD,Millions,4756.0,NPRI,3804.8,1
CAN,69,Current prices,2018,CAD,Millions,30060.0,NPRI,24048.0,1
CAN,74,Current prices,2018,CAD,Millions,10317.0,NPRI,8253.6,1
CAN,70,Current prices,2018,CAD,Millions,14542.0,NPRI,11633.6,1
CAN,60,Current prices,2018,CAD,Millions,4574.0,NPRI,3659.2000000000003,1
CAN,32,Current prices,2018,CAD,Millions,5266.0,NPRI,4212.8,1
CAN,88,Current prices,2018,CAD,Millions,16722.0,NPRI,13377.6,1
CAN,81,Current prices,2018,CAD,Millions,10956.0,NPRI,8764.800000000001,1
CAN,74_75,Current prices,2018,CAD,Millions,10317.0,NPRI,8253.6,2
CAN,71,Current prices,2018,CAD,Millions,24691.0,NPRI,19752.800000000003,1
CAN,63,Current prices,2018,CAD,Millions,7093.0,NPRI,5674.400000000001,1
CAN,59_60,Current prices,2018,CAD,Millions,9331.0,NPRI,7464.8,2
CAN,38,Current prices,2018,CAD,Millions,7155.0,NPRI,5724.0,1
CAN,30,Current prices,2018,CAD,Millions,12708.0,NPRI,10166.400000000001,1
CAN,25,Current prices,2018,CAD,Millions,16428.0,NPRI,13142.400000000001,1
CAN,23,Current prices,2018,CAD,Millions,8399.0,NPRI,6719.200000000001,1
CAN,17,Current prices,2018,CAD,Millions,10469.0,NPRI,8375.2,1
CAN,14,Current prices,2018,CAD,Millions,1382.0,NPRI,1105.6000000000001,1
CAN,11,Current prices,2018,CAD,Millions,5787.0,NPRI,4629.6,1
CAN,93,Current prices,2018,CAD,Millions,6071.0,NPRI,4856.8,1
CAN,87_88,Current prices,2018,CAD,Millions,39079.0,NPRI,31263.2,2
CAN,65,Current prices,2018,CAD,Millions,23273.0,NPRI,18618.4,1
CAN,78,Current prices,2018,CAD,Millions,8990.0,NPRI,7192.0,1
CAN,72,Current prices,2018,CAD,Millions,6566.0,NPRI,5252.8,1
CAN,61,Current prices,2018,CAD,Millions,36399.0,NPRI,29119.2,1
CAN,56,Current prices,2018,CAD,Millions,34890.0,NPRI,27912.0,1
CAN,50,Current prices,2018,CAD,Millions,1713.0,NPRI,1370.4,1
CAN,46,Current prices,2018,CAD,Millions,98672.0,NPRI,78937.6,1
CAN,42,Current prices,2018,CAD,Millions,50208.0,NPRI,40166.4,1
CAN,37_39,Current prices,2018,CAD,Millions,7155.0,NPRI,5724.0,3
CAN,2,Current prices,2018,CAD,Millions,8135.0,NPRI,6508.0,1
CAN,6,Current prices,2018,CAD,Millions,72363.0,NPRI,57890.4,1
CAN,13_15,Current prices,2018,CAD,Millions,2720.0,NPRI,2176.0,3
CAN,B,Current prices,2018,CAD,Millions,117643.0,NPRI,94114.40000000001,5
CAN,C,Current prices,2018,CAD,Millions,220573.0,NPRI,176458.40000000002,26
CAN,16_18,Current prices,2018,CAD,Millions,26780.0,NPRI,21424.0,3
CAN,7,Current prices,2018,CAD,Millions,16160.0,NPRI,12928.0,1
CAN,3,Current prices,2018,CAD,Millions,2299.0,NPRI,1839.2,1
