generic_sector_code,reporting_year,prtr_system,gva
63,2014,TRI,148050.75
95,2014,TRI,27944.17
14,2014,TRI,7183.71
59,2014,TRI,79112.02
47,2014,TRI,639214.92
50,2014,TRI,16698.34
94,2014,TRI,104537.59
2,2014,TRI,10774.78
12,2014,TRI,29912.25
58,2014,TRI,216308.55
68,2014,TRI,1183135.47
62,2014,TRI,261968.63
74,2014,TRI,106104.15
41,2014,TRI,518499.45
77,2014,TRI,179361.08
66,2014,TRI,151101.12
70,2014,TRI,470562.53
56,2014,TRI,318112.03
81,2014,TRI,89306.18
43,2014,TRI,0.0
53,2014,TRI,77694.17
73,2014,TRI,83662.61
60,2014,TRI,82317.11
29,2015,TRI,135875.98
33,2015,TRI,24875.96
20,2015,TRI,184699.45
25,2015,TRI,146927.83
22,2015,TRI,77865.47
13,2015,TRI,17949.3
38,2015,TRI,34538.03
19,2015,TRI,133702.91
46,2015,TRI,882494.87
6,2015,TRI,150082.95
10,2015,TRI,168792.92
21,2015,TRI,144106.28
11,2015,TRI,31702.56
26,2015,TRI,269005.14
52,2015,TRI,115145.85
24,2015,TRI,73099.34
37,2015,TRI,1105.62
5,2015,TRI,21253.83
7,2015,TRI,9743.92
16,2015,TRI,32375.99
35,2015,TRI,261474.46
23,2015,TRI,65776.13
15,2015,TRI,2720.42
8,2015,TRI,16577.96
9,2015,TRI,53292.36
49,2015,TRI,272354.5
27,2015,TRI,63808.87
82,2015,TRI,114045.91
17,2015,TRI,59552.15
1,2015,TRI,174920.04
45,2015,TRI,284369.41
85,2015,TRI,998637.42
96,2015,TRI,122795.46
32,2015,TRI,74802.14
30,2015,TRI,148984.4
28,2015,TRI,151549.56
31,2015,TRI,29103.97
72,2015,TRI,115299.83
86,2015,TRI,1086166.4
84,2015,TRI,1555597.36
61,2015,TRI,302474.5
36,2015,TRI,7245.54
42,2015,TRI,122931.29
71,2015,TRI,187116.23
51,2015,TRI,99106.44
39,2015,TRI,11806.75
69,2015,TRI,370137.23
18,2015,TRI,40155.99
93,2015,TRI,80401.22
63,2015,TRI,168332.99
95,2015,TRI,28924.03
14,2015,TRI,6958.2
59,2015,TRI,84474.96
47,2015,TRI,673232.21
50,2015,TRI,16357.24
94,2015,TRI,108740.68
2,2015,TRI,11641.06
12,2015,TRI,37394.1
58,2015,TRI,222506.36
68,2015,TRI,1231521.6
62,2015,TRI,280615.16
74,2015,TRI,111534.53
41,2015,TRI,570365.31
77,2015,TRI,194876.32
66,2015,TRI,173631.89
70,2015,TRI,494118.04
56,2015,TRI,348983.43
81,2015,TRI,92210.47
43,2015,TRI,0.0
53,2015,TRI,85436.51
73,2015,TRI,86868.74
60,2015,TRI,87808.44
29,2016,TRI,144118.21
33,2016,TRI,24218.13
20,2016,TRI,199189.15
25,2016,TRI,147719.09
22,2016,TRI,79504.48
13,2016,TRI,18376.16
38,2016,TRI,34370.51
19,2016,TRI,77461.52
46,2016,TRI,871370.65
6,2016,TRI,132258.88
10,2016,TRI,171591.8
21,2016,TRI,153964.72
11,2016,TRI,32334.47
26,2016,TRI,269925.74
52,2016,TRI,122235.91
24,2016,TRI,69344.84
37,2016,TRI,1217.5
5,2016,TRI,16205.43
7,2016,TRI,10751.31
16,2016,TRI,35180.29
35,2016,TRI,263286.02
23,2016,TRI,64477.21
15,2016,TRI,3766.98
8,2016,TRI,18427.08
9,2016,TRI,31937.05
49,2016,TRI,270808.79
27,2016,TRI,58552.01
82,2016,TRI,115293.45
17,2016,TRI,58263.7
1,2016,TRI,160612.45
45,2016,TRI,296368.59
85,2016,TRI,1028710.32
96,2016,TRI,124481.22
32,2016,TRI,81646.6
30,2016,TRI,148145.47
28,2016,TRI,142533.19
31,2016,TRI,30219.94
72,2016,TRI,113274.69
86,2016,TRI,1140722.87
84,2016,TRI,1585436.26
61,2016,TRI,315766.42
36,2016,TRI,7964.61
42,2016,TRI,126443.95
71,2016,TRI,185508.64
51,2016,TRI,109485.72
39,2016,TRI,11936.67
69,2016,TRI,384985.46
18,2016,TRI,40912.98
93,2016,TRI,85941.11
63,2016,TRI,193447.85
95,2016,TRI,28813.75
14,2016,TRI,5829.64
59,2016,TRI,90490.02
47,2016,TRI,693320.72
50,2016,TRI,14176.79
94,2016,TRI,112994.98
2,2016,TRI,12198.0
12,2016,TRI,36795.89
58,2016,TRI,233100.75
68,2016,TRI,1283109.72
62,2016,TRI,300301.66
74,2016,TRI,109246.12
41,2016,TRI,618699.47
77,2016,TRI,208785.09
66,2016,TRI,183712.65
70,2016,TRI,507116.0
56,2016,TRI,371697.1
81,2016,TRI,96976.27
43,2016,TRI,0.0
53,2016,TRI,86684.48
73,2016,TRI,90488.15
60,2016,TRI,94205.07
29,2017,TRI,148189.95
33,2017,TRI,24091.63
20,2017,TRI,192837.56
25,2017,TRI,148295.38
22,2017,TRI,77125.1
13,2017,TRI,18077.68
38,2017,TRI,38404.76
19,2017,TRI,125256.99
46,2017,TRI,891997.15
6,2017,TRI,166307.33
10,2017,TRI,172254.79
21,2017,TRI,160400.24
11,2017,TRI,31182.24
26,2017,TRI,281882.88
52,2017,TRI,127803.39
24,2017,TRI,71890.83
37,2017,TRI,1273.88
5,2017,TRI,19745.74
7,2017,TRI,12627.48
16,2017,TRI,37384.3
35,2017,TRI,271670.36
23,2017,TRI,65674.83
15,2017,TRI,3250.53
8,2017,TRI,21601.3
9,2017,TRI,42833.73
49,2017,TRI,283673.99
27,2017,TRI,60085.09
82,2017,TRI,121337.97
17,2017,TRI,55086.24
1,2017,TRI,169736.05
45,2017,TRI,305410.22
85,2017,TRI,1051294.41
96,2017,TRI,131283.17
32,2017,TRI,84606.75
30,2017,TRI,151309.91
28,2017,TRI,150971.97
31,2017,TRI,29683.31
72,2017,TRI,116427.93
86,2017,TRI,1183509.06
84,2017,TRI,1627082.88
61,2017,TRI,307812.19
36,2017,TRI,8074.18
42,2017,TRI,134529.48
71,2017,TRI,196286.73
51,2017,TRI,112689.53
39,2017,TRI,13408.78
69,2017,TRI,396371.83
18,2017,TRI,40212.34
93,2017,TRI,89739.31
63,2017,TRI,216567.96
95,2017,TRI,28781.35
14,2017,TRI,6149.02
59,2017,TRI,90348.67
47,2017,TRI,712044.59
50,2017,TRI,13505.58
94,2017,TRI,116537.63
2,2017,TRI,11905.8
12,2017,TRI,39039.2
58,2017,TRI,248870.51
68,2017,TRI,1346122.0
62,2017,TRI,320095.22
74,2017,TRI,114336.07
41,2017,TRI,661452.58
77,2017,TRI,213885.01
66,2017,TRI,183931.68
70,2017,TRI,536816.49
56,2017,TRI,388539.31
81,2017,TRI,104060.38
43,2017,TRI,0.0
53,2017,TRI,90841.88
73,2017,TRI,91291.37
60,2017,TRI,98375.92
29,2018,TRI,150280.83
33,2018,TRI,24224.24
20,2018,TRI,206587.79
25,2018,TRI,154624.67
22,2018,TRI,80509.29
13,2018,TRI,17390.17
38,2018,TRI,42161.26
19,2018,TRI,177541.75
46,2018,TRI,911847.12
6,2018,TRI,202623.97
10,2018,TRI,172043.68
21,2018,TRI,165050.29
11,2018,TRI,30433.33
26,2018,TRI,296793.82
52,2018,TRI,141099.42
24,2018,TRI,78468.78
37,2018,TRI,1407.9
5,2018,TRI,20038.22
7,2018,TRI,13089.6
16,2018,TRI,40229.33
35,2018,TRI,282434.54
23,2018,TRI,66454.62
15,2018,TRI,3656.78
8,2018,TRI,23211.98
9,2018,TRI,56313.79
49,2018,TRI,304242.53
27,2018,TRI,63680.9
82,2018,TRI,125237.87
17,2018,TRI,59814.21
1,2018,TRI,173066.19
45,2018,TRI,320835.84
85,2018,TRI,1092189.6
96,2018,TRI,138303.11
32,2018,TRI,88756.82
30,2018,TRI,159269.35
28,2018,TRI,159652.85
31,2018,TRI,30827.16
72,2018,TRI,127955.45
86,2018,TRI,1233284.21
84,2018,TRI,1698062.59
61,2018,TRI,316518.41
36,2018,TRI,7960.96
42,2018,TRI,139849.41
71,2018,TRI,206762.66
51,2018,TRI,116221.62
39,2018,TRI,15437.74
69,2018,TRI,419541.56
18,2018,TRI,39591.62
93,2018,TRI,94521.62
63,2018,TRI,241584.49
95,2018,TRI,29318.69
14,2018,TRI,5690.55
59,2018,TRI,80696.81
47,2018,TRI,730820.13
50,2018,TRI,14789.41
94,2018,TRI,122105.91
2,2018,TRI,12406.98
12,2018,TRI,36482.26
58,2018,TRI,276527.64
68,2018,TRI,1414118.0
62,2018,TRI,345753.08
74,2018,TRI,118016.01
41,2018,TRI,706344.73
77,2018,TRI,236835.64
66,2018,TRI,195417.18
70,2018,TRI,566291.91
56,2018,TRI,404924.59
81,2018,TRI,110042.45
43,2018,TRI,0.0
53,2018,TRI,95150.37
73,2018,TRI,96152.26
60,2018,TRI,98599.67
29,2019,TRI,154757.9
33,2019,TRI,24680.81
20,2019,TRI,205818.49
25,2019,TRI,158964.98
22,2019,TRI,82424.14
13,2019,TRI,17251.62
38,2019,TRI,44320.89
19,2019,TRI,153570.5
46,2019,TRI,931732.24
6,2019,TRI,180401.19
10,2019,TRI,176317.92
21,2019,TRI,180907.99
11,2019,TRI,31560.67
26,2019,TRI,305780.15
52,2019,TRI,150502.58
24,2019,TRI,77885.22
37,2019,TRI,1483.91
5,2019,TRI,19569.0
7,2019,TRI,13348.33
16,2019,TRI,41113.73
35,2019,TRI,295154.24
23,2019,TRI,68637.99
15,2019,TRI,3945.74
8,2019,TRI,24695.35
9,2019,TRI,55282.94
49,2019,TRI,326351.26
27,2019,TRI,66060.7
82,2019,TRI,128825.62
17,2019,TRI,61091.32
1,2019,TRI,178948.88
45,2019,TRI,336979.97
85,2019,TRI,1131558.45
96,2019,TRI,147385.63
32,2019,TRI,90590.03
30,2019,TRI,164736.93
28,2019,TRI,162167.7
31,2019,TRI,31106.99
72,2019,TRI,139348.32
86,2019,TRI,1288976.49
84,2019,TRI,1760740.6
61,2019,TRI,327453.65
36,2019,TRI,8464.4
42,2019,TRI,147127.61
71,2019,TRI,216967.36
51,2019,TRI,123255.25
39,2019,TRI,16331.61
69,2019,TRI,435212.55
18,2019,TRI,40229.04
93,2019,TRI,99003.24
63,2019,TRI,268004.4
95,2019,TRI,31239.42
14,2019,TRI,5342.16
59,2019,TRI,84332.56
47,2019,TRI,760070.95
50,2019,TRI,15444.74
94,2019,TRI,126866.98
2,2019,TRI,13182.49
12,2019,TRI,36904.74
58,2019,TRI,301887.54
68,2019,TRI,1478739.2
62,2019,TRI,371652.61
74,2019,TRI,128290.56
41,2019,TRI,743468.84
77,2019,TRI,248403.88
66,2019,TRI,205580.3
70,2019,TRI,597231.61
56,2019,TRI,423944.53
81,2019,TRI,117240.49
43,2019,TRI,0.0
53,2019,TRI,99695.22
73,2019,TRI,99002.09
60,2019,TRI,101716.87
29,2020,TRI,154757.9
33,2020,TRI,24680.81
20,2020,TRI,205818.49
25,2020,TRI,158964.98
22,2020,TRI,82424.14
13,2020,TRI,17251.62
38,2020,TRI,44320.89
19,2020,TRI,153570.5
46,2020,TRI,931732.24
6,2020,TRI,180401.19
10,2020,TRI,176317.92
21,2020,TRI,180907.99
11,2020,TRI,31560.67
26,2020,TRI,305780.15
52,2020,TRI,150502.58
24,2020,TRI,77885.22
37,2020,TRI,1483.91
5,2020,TRI,19569.0
7,2020,TRI,13348.33
16,2020,TRI,41113.73
35,2020,TRI,295154.24
23,2020,TRI,68637.99
15,2020,TRI,3945.74
8,2020,TRI,24695.35
9,2020,TRI,55282.94
49,2020,TRI,326351.26
27,2020,TRI,66060.7
82,2020,TRI,128825.62
17,2020,TRI,61091.32
1,2020,TRI,178948.88
45,2020,TRI,336979.97
85,2020,TRI,1131558.45
96,2020,TRI,147385.63
32,2020,TRI,90590.03
30,2020,TRI,164736.93
28,2020,TRI,162167.7
31,2020,TRI,31106.99
72,2020,TRI,139348.32
86,2020,TRI,1288976.49
84,2020,TRI,1760740.6
61,2020,TRI,327453.65
36,2020,TRI,8464.4
42,2020,TRI,147127.61
71,2020,TRI,216967.36
51,2020,TRI,123255.25
39,2020,TRI,16331.61
69,2020,TRI,435212.55
18,2020,TRI,40229.04
93,2020,TRI,99003.24
63,2020,TRI,268004.4
95,2020,TRI,31239.42
14,2020,TRI,5342.16
59,2020,TRI,84332.56
47,2020,TRI,760070.95
50,2020,TRI,15444.74
94,2020,TRI,126866.98
2,2020,TRI,13182.49
12,2020,TRI,36904.74
58,2020,TRI,301887.54
68,2020,TRI,1478739.2
62,2020,TRI,371652.61
74,2020,TRI,128290.56
41,2020,TRI,743468.84
77,2020,TRI,248403.88
66,2020,TRI,205580.3
70,2020,TRI,597231.61
56,2020,TRI,423944.53
81,2020,TRI,117240.49
43,2020,TRI,0.0
53,2020,TRI,99695.22
73,2020,TRI,99002.09
60,2020,TRI,101716.87
29,1987,NPRI,14742.4
33,1987,NPRI,3955.2
20,1987,NPRI,7265.6
25,1987,NPRI,12645.6
22,1987,NPRI,7701.6
13,1987,NPRI,1513.6
38,1987,NPRI,3056.8
19,1987,NPRI,4917.6
46,1987,NPRI,58772.0
6,1987,NPRI,71077.6
10,1987,NPRI,16540.0
21,1987,NPRI,3824.0
11,1987,NPRI,4224.8
26,1987,NPRI,6287.2
52,1987,NPRI,9925.6
24,1987,NPRI,12480.8
37,1987,NPRI,0.0
5,1987,NPRI,1305.6
7,1987,NPRI,13303.2
16,1987,NPRI,7761.6
35,1987,NPRI,26444.0
23,1987,NPRI,6009.6
15,1987,NPRI,0.0
8,1987,NPRI,4263.2
9,1987,NPRI,8535.2
49,1987,NPRI,29166.4
27,1987,NPRI,2988.0
82,1987,NPRI,13861.6
17,1987,NPRI,7443.2
1,1987,NPRI,11897.6
45,1987,NPRI,19338.4
85,1987,NPRI,60665.6
96,1987,NPRI,5270.4
32,1987,NPRI,3397.6
30,1987,NPRI,7374.4
28,1987,NPRI,11199.2
31,1987,NPRI,4451.2
72,1987,NPRI,3843.2
86,1987,NPRI,58136.8
84,1987,NPRI,73811.2
61,1987,NPRI,23068.0
36,1987,NPRI,2159.2
42,1987,NPRI,25584.0
71,1987,NPRI,13108.8
51,1987,NPRI,3921.6
39,1987,NPRI,0.0
69,1987,NPRI,16507.2
18,1987,NPRI,4844.0
93,1987,NPRI,3483.2
63,1987,NPRI,2396.0
95,1987,NPRI,0.0
14,1987,NPRI,1852.0
59,1987,NPRI,2285.6
47,1987,NPRI,51966.4
50,1987,NPRI,1262.4
94,1987,NPRI,7720.8
2,1987,NPRI,4731.2
12,1987,NPRI,768.0
58,1987,NPRI,8067.2
68,1987,NPRI,81692.0
62,1987,NPRI,13077.6
74,1987,NPRI,5365.6
41,1987,NPRI,42769.6
77,1987,NPRI,8597.6
66,1987,NPRI,6352.0
70,1987,NPRI,6784.0
56,1987,NPRI,16230.4
81,1987,NPRI,6005.6
43,1987,NPRI,13323.2
53,1987,NPRI,5840.0
73,1987,NPRI,3056.8
60,1987,NPRI,3117.6
29,1988,NPRI,14742.4
33,1988,NPRI,3955.2
20,1988,NPRI,7265.6
25,1988,NPRI,12645.6
22,1988,NPRI,7701.6
13,1988,NPRI,1513.6
38,1988,NPRI,3056.8
19,1988,NPRI,4917.6
46,1988,NPRI,58772.0
6,1988,NPRI,71077.6
10,1988,NPRI,16540.0
21,1988,NPRI,3824.0
11,1988,NPRI,4224.8
26,1988,NPRI,6287.2
52,1988,NPRI,9925.6
24,1988,NPRI,12480.8
37,1988,NPRI,0.0
5,1988,NPRI,1305.6
7,1988,NPRI,13303.2
16,1988,NPRI,7761.6
35,1988,NPRI,26444.0
23,1988,NPRI,6009.6
15,1988,NPRI,0.0
8,1988,NPRI,4263.2
9,1988,NPRI,8535.2
49,1988,NPRI,29166.4
27,1988,NPRI,2988.0
82,1988,NPRI,13861.6
17,1988,NPRI,7443.2
1,1988,NPRI,11897.6
45,1988,NPRI,19338.4
85,1988,NPRI,60665.6
96,1988,NPRI,5270.4
32,1988,NPRI,3397.6
30,1988,NPRI,7374.4
28,1988,NPRI,11199.2
31,1988,NPRI,4451.2
72,1988,NPRI,3843.2
86,1988,NPRI,58136.8
84,1988,NPRI,73811.2
61,1988,NPRI,23068.0
36,1988,NPRI,2159.2
42,1988,NPRI,25584.0
71,1988,NPRI,13108.8
51,1988,NPRI,3921.6
39,1988,NPRI,0.0
69,1988,NPRI,16507.2
18,1988,NPRI,4844.0
93,1988,NPRI,3483.2
63,1988,NPRI,2396.0
95,1988,NPRI,0.0
14,1988,NPRI,1852.0
59,1988,NPRI,2285.6
47,1988,NPRI,51966.4
50,1988,NPRI,1262.4
94,1988,NPRI,7720.8
2,1988,NPRI,4731.2
12,1988,NPRI,768.0
58,1988,NPRI,8067.2
68,1988,NPRI,81692.0
62,1988,NPRI,13077.6
74,1988,NPRI,5365.6
41,1988,NPRI,42769.6
77,1988,NPRI,8597.6
66,1988,NPRI,6352.0
70,1988,NPRI,6784.0
56,1988,NPRI,16230.4
81,1988,NPRI,6005.6
43,1988,NPRI,13323.2
53,1988,NPRI,5840.0
73,1988,NPRI,3056.8
60,1988,NPRI,3117.6
29,1989,NPRI,14742.4
33,1989,NPRI,3955.2
20,1989,NPRI,7265.6
25,1989,NPRI,12645.6
22,1989,NPRI,7701.6
13,1989,NPRI,1513.6
38,1989,NPRI,3056.8
19,1989,NPRI,4917.6
46,1989,NPRI,58772.0
6,1989,NPRI,71077.6
10,1989,NPRI,16540.0
21,1989,NPRI,3824.0
11,1989,NPRI,4224.8
26,1989,NPRI,6287.2
52,1989,NPRI,9925.6
24,1989,NPRI,12480.8
37,1989,NPRI,0.0
5,1989,NPRI,1305.6
7,1989,NPRI,13303.2
16,1989,NPRI,7761.6
35,1989,NPRI,26444.0
23,1989,NPRI,6009.6
15,1989,NPRI,0.0
8,1989,NPRI,4263.2
9,1989,NPRI,8535.2
49,1989,NPRI,29166.4
27,1989,NPRI,2988.0
82,1989,NPRI,13861.6
17,1989,NPRI,7443.2
1,1989,NPRI,11897.6
45,1989,NPRI,19338.4
85,1989,NPRI,60665.6
96,1989,NPRI,5270.4
32,1989,NPRI,3397.6
30,1989,NPRI,7374.4
28,1989,NPRI,11199.2
31,1989,NPRI,4451.2
72,1989,NPRI,3843.2
86,1989,NPRI,58136.8
84,1989,NPRI,73811.2
61,1989,NPRI,23068.0
36,1989,NPRI,2159.2
42,1989,NPRI,25584.0
71,1989,NPRI,13108.8
51,1989,NPRI,3921.6
39,1989,NPRI,0.0
69,1989,NPRI,16507.2
18,1989,NPRI,4844.0
93,1989,NPRI,3483.2
63,1989,NPRI,2396.0
95,1989,NPRI,0.0
14,1989,NPRI,1852.0
59,1989,NPRI,2285.6
47,1989,NPRI,51966.4
50,1989,NPRI,1262.4
94,1989,NPRI,7720.8
2,1989,NPRI,4731.2
12,1989,NPRI,768.0
58,1989,NPRI,8067.2
68,1989,NPRI,81692.0
62,1989,NPRI,13077.6
74,1989,NPRI,5365.6
41,1989,NPRI,42769.6
77,1989,NPRI,8597.6
66,1989,NPRI,6352.0
70,1989,NPRI,6784.0
56,1989,NPRI,16230.4
81,1989,NPRI,6005.6
43,1989,NPRI,13323.2
53,1989,NPRI,5840.0
73,1989,NPRI,3056.8
60,1989,NPRI,3117.6
29,1990,NPRI,14742.4
33,1990,NPRI,3955.2
20,1990,NPRI,7265.6
25,1990,NPRI,12645.6
22,1990,NPRI,7701.6
13,1990,NPRI,1513.6
38,1990,NPRI,3056.8
19,1990,NPRI,4917.6
46,1990,NPRI,58772.0
6,1990,NPRI,71077.6
10,1990,NPRI,16540.0
21,1990,NPRI,3824.0
11,1990,NPRI,4224.8
26,1990,NPRI,6287.2
52,1990,NPRI,9925.6
24,1990,NPRI,12480.8
37,1990,NPRI,0.0
5,1990,NPRI,1305.6
7,1990,NPRI,13303.2
16,1990,NPRI,7761.6
35,1990,NPRI,26444.0
23,1990,NPRI,6009.6
15,1990,NPRI,0.0
8,1990,NPRI,4263.2
9,1990,NPRI,8535.2
49,1990,NPRI,29166.4
27,1990,NPRI,2988.0
82,1990,NPRI,13861.6
17,1990,NPRI,7443.2
1,1990,NPRI,11897.6
45,1990,NPRI,19338.4
85,1990,NPRI,60665.6
96,1990,NPRI,5270.4
32,1990,NPRI,3397.6
30,1990,NPRI,7374.4
28,1990,NPRI,11199.2
31,1990,NPRI,4451.2
72,1990,NPRI,3843.2
86,1990,NPRI,58136.8
84,1990,NPRI,73811.2
61,1990,NPRI,23068.0
36,1990,NPRI,2159.2
42,1990,NPRI,25584.0
71,1990,NPRI,13108.8
51,1990,NPRI,3921.6
39,1990,NPRI,0.0
69,1990,NPRI,16507.2
18,1990,NPRI,4844.0
93,1990,NPRI,3483.2
63,1990,NPRI,2396.0
95,1990,NPRI,0.0
14,1990,NPRI,1852.0
59,1990,NPRI,2285.6
47,1990,NPRI,51966.4
50,1990,NPRI,1262.4
94,1990,NPRI,7720.8
2,1990,NPRI,4731.2
12,1990,NPRI,768.0
58,1990,NPRI,8067.2
68,1990,NPRI,81692.0
62,1990,NPRI,13077.6
74,1990,NPRI,5365.6
41,1990,NPRI,42769.6
77,1990,NPRI,8597.6
66,1990,NPRI,6352.0
70,1990,NPRI,6784.0
56,1990,NPRI,16230.4
81,1990,NPRI,6005.6
43,1990,NPRI,13323.2
53,1990,NPRI,5840.0
73,1990,NPRI,3056.8
60,1990,NPRI,3117.6
29,1991,NPRI,14742.4
33,1991,NPRI,3955.2
20,1991,NPRI,7265.6
25,1991,NPRI,12645.6
22,1991,NPRI,7701.6
13,1991,NPRI,1513.6
38,1991,NPRI,3056.8
19,1991,NPRI,4917.6
46,1991,NPRI,58772.0
6,1991,NPRI,71077.6
10,1991,NPRI,16540.0
21,1991,NPRI,3824.0
11,1991,NPRI,4224.8
26,1991,NPRI,6287.2
52,1991,NPRI,9925.6
24,1991,NPRI,12480.8
37,1991,NPRI,0.0
5,1991,NPRI,1305.6
7,1991,NPRI,13303.2
16,1991,NPRI,7761.6
35,1991,NPRI,26444.0
23,1991,NPRI,6009.6
15,1991,NPRI,0.0
8,1991,NPRI,4263.2
9,1991,NPRI,8535.2
49,1991,NPRI,29166.4
27,1991,NPRI,2988.0
82,1991,NPRI,13861.6
17,1991,NPRI,7443.2
1,1991,NPRI,11897.6
45,1991,NPRI,19338.4
85,1991,NPRI,60665.6
96,1991,NPRI,5270.4
32,1991,NPRI,3397.6
30,1991,NPRI,7374.4
28,1991,NPRI,11199.2
31,1991,NPRI,4451.2
72,1991,NPRI,3843.2
86,1991,NPRI,58136.8
84,1991,NPRI,73811.2
61,1991,NPRI,23068.0
36,1991,NPRI,2159.2
42,1991,NPRI,25584.0
71,1991,NPRI,13108.8
51,1991,NPRI,3921.6
39,1991,NPRI,0.0
69,1991,NPRI,16507.2
18,1991,NPRI,4844.0
93,1991,NPRI,3483.2
63,1991,NPRI,2396.0
95,1991,NPRI,0.0
14,1991,NPRI,1852.0
59,1991,NPRI,2285.6
47,1991,NPRI,51966.4
50,1991,NPRI,1262.4
94,1991,NPRI,7720.8
2,1991,NPRI,4731.2
12,1991,NPRI,768.0
58,1991,NPRI,8067.2
68,1991,NPRI,81692.0
62,1991,NPRI,13077.6
74,1991,NPRI,5365.6
41,1991,NPRI,42769.6
77,1991,NPRI,8597.6
66,1991,NPRI,6352.0
70,1991,NPRI,6784.0
56,1991,NPRI,16230.4
81,1991,NPRI,6005.6
43,1991,NPRI,13323.2
53,1991,NPRI,5840.0
73,1991,NPRI,3056.8
60,1991,NPRI,3117.6
29,1992,NPRI,14742.4
33,1992,NPRI,3955.2
20,1992,NPRI,7265.6
25,1992,NPRI,12645.6
22,1992,NPRI,7701.6
13,1992,NPRI,1513.6
38,1992,NPRI,3056.8
19,1992,NPRI,4917.6
46,1992,NPRI,58772.0
6,1992,NPRI,71077.6
10,1992,NPRI,16540.0
21,1992,NPRI,3824.0
11,1992,NPRI,4224.8
26,1992,NPRI,6287.2
52,1992,NPRI,9925.6
24,1992,NPRI,12480.8
37,1992,NPRI,0.0
5,1992,NPRI,1305.6
7,1992,NPRI,13303.2
16,1992,NPRI,7761.6
35,1992,NPRI,26444.0
23,1992,NPRI,6009.6
15,1992,NPRI,0.0
8,1992,NPRI,4263.2
9,1992,NPRI,8535.2
49,1992,NPRI,29166.4
27,1992,NPRI,2988.0
82,1992,NPRI,13861.6
17,1992,NPRI,7443.2
1,1992,NPRI,11897.6
45,1992,NPRI,19338.4
85,1992,NPRI,60665.6
96,1992,NPRI,5270.4
32,1992,NPRI,3397.6
30,1992,NPRI,7374.4
28,1992,NPRI,11199.2
31,1992,NPRI,4451.2
72,1992,NPRI,3843.2
86,1992,NPRI,58136.8
84,1992,NPRI,73811.2
61,1992,NPRI,23068.0
36,1992,NPRI,2159.2
42,1992,NPRI,25584.0
71,1992,NPRI,13108.8
51,1992,NPRI,3921.6
39,1992,NPRI,0.0
69,1992,NPRI,16507.2
18,1992,NPRI,4844.0
93,1992,NPRI,3483.2
63,1992,NPRI,2396.0
95,1992,NPRI,0.0
14,1992,NPRI,1852.0
59,1992,NPRI,2285.6
47,1992,NPRI,51966.4
50,1992,NPRI,1262.4
94,1992,NPRI,7720.8
2,1992,NPRI,4731.2
12,1992,NPRI,768.0
58,1992,NPRI,8067.2
68,1992,NPRI,81692.0
62,1992,NPRI,13077.6
74,1992,NPRI,5365.6
41,1992,NPRI,42769.6
77,1992,NPRI,8597.6
66,1992,NPRI,6352.0
70,1992,NPRI,6784.0
56,1992,NPRI,16230.4
81,1992,NPRI,6005.6
43,1992,NPRI,13323.2
53,1992,NPRI,5840.0
73,1992,NPRI,3056.8
60,1992,NPRI,3117.6
29,1993,NPRI,14742.4
33,1993,NPRI,3955.2
20,1993,NPRI,7265.6
25,1993,NPRI,12645.6
22,1993,NPRI,7701.6
13,1993,NPRI,1513.6
38,1993,NPRI,3056.8
19,1993,NPRI,4917.6
46,1993,NPRI,58772.0
6,1993,NPRI,71077.6
10,1993,NPRI,16540.0
21,1993,NPRI,3824.0
11,1993,NPRI,4224.8
26,1993,NPRI,6287.2
52,1993,NPRI,9925.6
24,1993,NPRI,12480.8
37,1993,NPRI,0.0
5,1993,NPRI,1305.6
7,1993,NPRI,13303.2
16,1993,NPRI,7761.6
35,1993,NPRI,26444.0
23,1993,NPRI,6009.6
15,1993,NPRI,0.0
8,1993,NPRI,4263.2
9,1993,NPRI,8535.2
49,1993,NPRI,29166.4
27,1993,NPRI,2988.0
82,1993,NPRI,13861.6
17,1993,NPRI,7443.2
1,1993,NPRI,11897.6
45,1993,NPRI,19338.4
85,1993,NPRI,60665.6
96,1993,NPRI,5270.4
32,1993,NPRI,3397.6
30,1993,NPRI,7374.4
28,1993,NPRI,11199.2
31,1993,NPRI,4451.2
72,1993,NPRI,3843.2
86,1993,NPRI,58136.8
84,1993,NPRI,73811.2
61,1993,NPRI,23068.0
36,1993,NPRI,2159.2
42,1993,NPRI,25584.0
71,1993,NPRI,13108.8
51,1993,NPRI,3921.6
39,1993,NPRI,0.0
69,1993,NPRI,16507.2
18,1993,NPRI,4844.0
93,1993,NPRI,3483.2
63,1993,NPRI,2396.0
95,1993,NPRI,0.0
14,1993,NPRI,1852.0
59,1993,NPRI,2285.6
47,1993,NPRI,51966.4
50,1993,NPRI,1262.4
94,1993,NPRI,7720.8
2,1993,NPRI,4731.2
12,1993,NPRI,768.0
58,1993,NPRI,8067.2
68,1993,NPRI,81692.0
62,1993,NPRI,13077.6
74,1993,NPRI,5365.6
41,1993,NPRI,42769.6
77,1993,NPRI,8597.6
66,1993,NPRI,6352.0
70,1993,NPRI,6784.0
56,1993,NPRI,16230.4
81,1993,NPRI,6005.6
43,1993,NPRI,13323.2
53,1993,NPRI,5840.0
73,1993,NPRI,3056.8
60,1993,NPRI,3117.6
29,1994,NPRI,14742.4
33,1994,NPRI,3955.2
20,1994,NPRI,7265.6
25,1994,NPRI,12645.6
